precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted
0.9988844486493356,0.3574594094728916,0.5265046072316417,197891.0,0.015714141953662632,0.9625414888572783,0.030923437833226698,2109.0,0.36384,0.5072992953014991,0.6600004491650849,0.2787140225324342,0.9885169177652295,0.36384,0.5212787038003355
