precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted
0.9987601712838999,0.4844181898115629,0.6524064899003647,197891.0,0.019131120276103405,0.9435751541014699,0.03750188451680989,2109.0,0.48926,0.5089456457800017,0.7139966719565164,0.3449541872085873,0.9884299829410228,0.48926,0.6459223208365951
